rating,rating_raw,date,content
2,★★,2016-03-04,"★★ Watched by axmanoj 04 Mar 2016
[EDIT] Watch out for me and SirFolmarv's review of this on our podcast-Cinema Variety-coming soon.
For every princess film Disney makes there is a 'boy's movie' (Hercules, Wreck-it-Ralph) and there is an animal movie to appeal to both young genders (The Lion King, Robin Hood). That is the definition of formulaic, in the hands of Wolgang Reitherman though that formula reached universally appealing heights; in the hands of a board of directors...not so much.
Zootopia is a film of not… more
3 likes"
4,★★★★,2016-03-04,"★★★★ Watched by bethanyb 04 Mar 2016
This review may contain spoilers. I can handle the truth.



No likes yet"
4,★★★★,2016-03-05,"★★★★
Watched by Shagrat 05 Mar 2016
Einfallreiche Utopie, die visuell sehr charmant und farbenfroh daherkommt. Für die jüngeren Zuschauer gibt es drollige Tiere und viel Witz, für die Älteren den einen oder anderen politischen bzw. gesellschaftlichen Subtext. Die gute und wichtige Botschaft gibt es für alle oben drauf.
Hervorragende Unterhaltung für Groß und Klein.
1 like"
4.5,★★★★½,2016-03-05,"★★★★½ Watched by Gage 05 Mar 2016
Zootopia > Frozen
2 likes"
,,2016-03-04,"Watched by eiszfuchs 04 Mar 2016
I find it hard to rate this movie. Sure, it's a kids' movie, but the overall setting could have been a bit more… mature. The movie rating basically means that I won't be able to turn the cover of the disc to get rid of the supid rating icon.
I didn't even fully digest this movie yet. My brain just isn't finished computing it. I guess I have the movie twice in a row.
It's nice to have an anthropomorphic… more
No likes yet"
4,★★★★,2016-03-05,"★★★★
Watched by atsali 05 Mar 2016
Η σκηνή με τους βραδύποδες είναι η σκηνή του έργου
1 like"
4,★★★★,2016-03-03,"★★★★
Watched by B_Roll 03 Mar 2016
When I first saw the Zootopia trailers a year ago, I was not impressed. Even before this week, it seemed like a simple kids movie for kids. However, Disney Animation Studios really stepped it up here, continuing to improve after Frozen and Big Hero 6. I daresay they will begin to rival Pixar soon, because Zootopia is a funny, innovative and cleverly deep film that kids and adults will enjoy.
Zootopia follows Judy Hopps (Ginnifer Goodwin), a rabbit from the… more
No likes yet"
5,★★★★★,2016-03-05,"★★★★★
Rewatched by Connor Lightbody 05 Mar 2016
3
Hey Letterboxd, It ain't a pissing contest. Frozen is good, Zootopia is good, Tangled is good, Big Hero 6 is good, Wreck it Ralph is good. No need to bash the other based on your thoughts on this one. Let's all enjoy the new Disney Renaissance 👍
13 likes"
4.5,★★★★½,2016-03-05T19:48:03.791Z,"★★★★½
Added by Eric Danley 6 Mar 2016
Great message. Powerfully done. A billion Easter eggs.
No likes yet"
4.5,★★★★½,2016-03-05,"★★★★½
Watched by cblaze 05 Mar 2016
2
There's going to be a segment of the population that is going to hate this movie... And I love that fact!
They are going to hate it because it's funny, it's got lovable characters, it's a great thrilling detective story, it's smart - they are going to love all these things then find out it's a story about racism. It's a smart relatable argument against - an argument that even a child can understand - and sadly there's a segment… more
24 likes"
4.5,★★★★½,2016-03-05,"★★★★½
Watched by JacobWCM 05 Mar 2016
Despite some formulaic moments, Zootopia is not just a great family comedy, but an important movie with a message regarding prejudice and racial issues in the world today.
2 likes"
4,★★★★,2016-03-05,"★★★★ Watched by HRyan 05 Mar 2016
1
I had no idea what the story was going into this movie. I'm glad I didn't because I enjoyed myself a ton in this movie. The film makes fun classics like The Godfather and Breaking Bad. I think a lot of people weren't expecting much from this movie, but as we left the theater, everyone was buzzing and talking about how good the movie was. The voice acting and casting was a smart choice. If you have or haven't, try to stay away from trailers and commercials, you'll have a fun time.
2 likes"
3.5,★★★½,2016-03-04,"★★★½ Watched by Kyle Huffman 04 Mar 2016
The racial and political agendas of Zootopia may get occasionally crisscrossed but you have to admire an animated film of this scope's willingness to even bring such weighty conversations to the table.
1 like"
4.5,★★★★½,2016-03-05,"★★★★½
Watched by &E 05 Mar 2016
deep
-why are there so many kids in this theater, oh wait
-why am i in this theater
-a kid said ""is this the kung fu panda"" then fell out of his seat
-kid stop looking at me
-i thought this was a movie about a cop and a Jason Bateman telling animal jokes, no one told me about this ＣＲＩＭＥ ＭＹＳＴＥＲＹ ＧＵＭＳＨＯＥ ＮＯＩＲ ＴＯＰ ＤＯＷＮ ＢＵＬＬＥＴ ＨＥＬＬ ＴＨＲＩＬＬＥＲ
-how kids gon understand this metaphor for a Corrupted Government Surviving… more
1 like"
3.5,★★★½,2016-03-04,"★★★½ Watched by Pappa Nate 04 Mar 2016
A bad Shakira song, a questionable toilet escape and shaky story rhythm Zooptopia manages to bring an oddly timely message in a non preachy and lively manner.
3 likes"
4.5,★★★★½,2016-03-05,"★★★★½
Watched by Chase Eiland 05 Mar 2016
Probably one of the best ""works on many levels"" kids movie with a timely yet understated minority empowerment and anti-discrimination message as well as fun and engaging action.
1 like"
4,★★★★,2016-03-05,"★★★★
Watched by Brett Blumenkopf 05 Mar 2016
Arguably the best animated Disney movie of the modern age, or at least certainly the most rich and thematically mature. Really incredible animation and fantastic designs, fun characters, and a good, if oddly paced, story. I could have looked at this world for another two hours.
No likes yet"
4.5,★★★★½,2016-03-03,"★★★★½ Watched by Zachary Marsh 03 Mar 2016
Zootopia might have been a tad predictable and was slow at points, but the gorgeous animation and layered characters make the journey worthwhile. Ginnifer Goodwin and Jason Bateman have great chemistry together, and the film as a whole is quite hilarious. I was happily surprised though with its strong social commentary about our current state, as well as its strong message about acceptance and diversity. In an age where Donald Trump is scarily close to becoming the next POTUS, people… more
1 like"
5,★★★★★,2016-03-05T21:48:26.166Z,"★★★★★
Added by Jake Voronkov 6 Mar 2016
With memorable characters, spectacular animation and voice acting, great social commentary, and witty humor, Zootopia is a clear sign that Walt Disney Animation Studios is showing no signs of slowing down anytime soon.
I know it's still early, but this film is probably going to win Best Animated Film.
4 likes"
,,2016-03-05T21:48:37.176Z,"Added by Myles McNutt 6 Mar 2016
This review may contain spoilers. I can handle the truth.
5 likes"
4.5,★★★★½,2016-03-05,"★★★★½
Watched by Andrew Lewis 05 Mar 2016
I can't believe how much I enjoyed this film. Jason Bateman was fantastic and the story was super interesting. This was easily my favorite world building since inside out.
No likes yet"
4.5,★★★★½,2016-03-05,"★★★★½ Watched by Ryan Dogless 05 Mar 2016
2017 Oscar winner. No doubt
No likes yet"
4,★★★★,2016-02-29,"★★★★ Watched by Kip Mooney 29 Feb 2016
A sharp animated movie that's got a lot to say about race and prejudice. Even if that message is a little muddled and occasionally too on-the-nose, I'm going to give it a lot of points for trying. And I know they recorded their dialogue whenever they're schedules allowed it, but Jason Bateman and Ginnifer Goodwin have great chemistry, which is a credit to them, but also to the writers and animators.
1 like"
2,★★,2016-03-01,"★★ Watched by Josh Lewis 01 Mar 2016
11
Using cutesy cartoon animals as a metaphor for humans and our relationships is nothing new to animation but to take it a step further and wrestle with incredibly complex issues like the current state of race relations and policing in America feels... misguided. Don't mean to be too much of a dick about this and I truly don't want to rain on everyone's enjoyment but the larger allegory here just doesn't work -- the film's framework of minorities in America… more
1,535 likes"
