rating,rating_raw,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count
3.5,★★★½,2016-03-03,"★★★½
Watched by Ben Lane 03 Mar 2016
Disney at its edgiest.
No kiddie business to be found here.
It's an allegorical tale of racism and class warfare.
Not to say it isn't a fun ride though.
It's got lots of laughs and wonderful animation. But its heart is in its story/themes.
Kids may enjoy the fun action and vibrant animation, but... really. This is a movie FOR adults, without being an ""adult animated movie.""
It's terrific.
3 likes",79,en,watched ben lane mar disney edgiest kiddie business found allegorical tale racism class warfare say fun ride though got lot laugh wonderful animation heart story theme kid may enjoy fun action vibrant animation really movie adult without adult animated movie terrific like,2016-03,42
4.5,★★★★½,2016-03-03,"★★★★½ Watched by Keith 03 Mar 2016
Great message on several levels (that, astoundingly, still needs to be taught to adults), fantastic animation and world-building, a fun police procedural with another amazing Michael Giacchino score. A lot here to love. I was surprised how many scenes weren't simply set up for gags--the only pure comic relief that comes to mind is the sloth DMV scene seen in commercials. But otherwise, while there are plenty of humor in other scenes, they usually have something to add to the… more
1 like",90,en,watched keith mar great message several level astoundingly still need taught adult fantastic animation world building fun police procedural another amazing michael giacchino score lot love surprised many scene simply set gag pure comic relief come mind sloth dmv scene seen commercial otherwise plenty humor scene usually something add like,2016-03,50
4.0,★★★★,2016-02-29,"★★★★ Watched by Ryan Silberstein 29 Feb 2016
Review: cinedelphia.com/zootopia-review/
1 like",12,en,watched ryan silberstein feb review cinedelphia com zootopia review like,2016-02,10
4.0,★★★★,2016-03-03,"★★★★
Watched by Jared Scott Lewis 03 Mar 2016
""We may be evolved, but deep down we are still animals."" - Mr. Big
Walt Disney Animation Studios' best film in years is a buddy cop film populated with civilized animals. The premise and world are expertly unfolded, setting the stage for a fable about our day and age. Beneath the colorful surfaces and beyond the hilarious scenes is a timely yet timeless epistle tackling racism and fear. While its plot twists fall on the predictable side, ZOOTOPIA remains a big, bold and beautiful achievement.
5 likes",96,en,watched jared scott lewis mar may evolved deep still animal mr big walt disney animation studio best film year buddy cop film populated civilized animal premise world expertly unfolded setting stage fable day age beneath colorful surface beyond hilarious scene timely yet timeless epistle tackling racism fear plot twist fall predictable side zootopia remains big bold beautiful achievement like,2016-03,59
4.0,★★★★,2016-02-29,"★★★★ Watched by Mark Dujsik 29 Feb 2016
""I'm not just some token bunny,"" the rabbit heroine of Zootopia tells the chief of police, who has assigned her to parking meter duty. The rabbit graduated at the top of her class at the academy, and she is the first rabbit to ever make it on the city of Zootopia's police force. The only thing her animal colleagues notice, though, is her diminutive stature, as well as the fact that she, like all other bunnies, is incredibly cute. ""Cute,""… more
3 likes",91,en,watched mark dujsik feb token bunny rabbit heroine zootopia tell chief police assigned parking meter duty rabbit graduated top class academy first rabbit ever make city zootopia police force thing animal colleague notice though diminutive stature well fact like bunny incredibly cute cute like,2016-02,44
3.5,★★★½,2016-02-29,"★★★½ Watched by Javier F. 29 Feb 2016
Surprsingly politically relevant Disney movie dealing with racism and police brutality and some really adorable animals. My Central Track review: centraltrack.com/Film/8682/Worth-The-Visit/Disney-Tackles-Race-Relations-With-Its-Charming-Zootopia
3 likes",31,en,watched javier f feb surprsingly politically relevant disney movie dealing racism police brutality really adorable animal central track review centraltrack com film worth visit disney tackle race relation charming zootopia like,2016-02,31
4.5,★★★★½,2016-03-03,"★★★★½
Watched by Cameron Burnett 03 Mar 2016
Watched in USC class and film was followed by Q and A with directors and producer.
My favorite Disney movie in years. Every set up was payed off in the end leaving me completely fulfilled. Comedic moments came in at the right places erupting laughter from the whole audience.
Overall this was a great movie and I recommend everyone should watch this.
1 like",72,en,watched cameron burnett mar watched usc class film followed q director producer favorite disney movie year every set payed end leaving completely fulfilled comedic moment came right place erupting laughter whole audience overall great movie recommend everyone watch like,2016-03,39
5.0,★★★★★,2016-03-03,"★★★★★
Watched by Luis R. Alcazar 03 Mar 2016
Blown away. I didn't expect an animated film to be like this! For being a funny kids movie- it's more than that, it has a way deeper meaning and feeling to it.
For being a DISNEY ANIMATED FILM, this had a lot to say about racism, sexism, drugs and other serious issues in life and it succeeded in every way. There is not one dull moment in this film, as you are completely invested into it. Zootopia is not your… more
13 likes",92,en,watched luis r alcazar mar blown away expect animated film like funny kid movie way deeper meaning feeling disney animated film lot say racism sexism drug serious issue life succeeded every way one dull moment film completely invested zootopia like,2016-03,40
5.0,★★★★★,2016-03-03,"★★★★★
Watched by Trent Kinnucan 03 Mar 2016
I rate films based on visceral experience, not based on inherent value. This is an excessively charming film, but it raises a lot of questions.
The premise of the film is that animals can all live in harmony. But the utopia that predators and prey create together is astoundingly artificial, and the film only tentatively explores the many seams that seem to make such a society totally untenable.
First off, economics: The fox is a hustler, and the bunny judges… more
2 likes",91,en,watched trent kinnucan mar rate film based visceral experience based inherent value excessively charming film raise lot question premise film animal live harmony utopia predator prey create together astoundingly artificial film tentatively explores many seam seem make society totally untenable first economics fox hustler bunny judge like,2016-03,47
4.0,★★★★,2016-03-04,"★★★★ Watched by nhoffman23 04 Mar 2016
Hamsters are totally underrated.
#hamstersmeanbusiness
doubletoasted.com/wp-content/uploads/2016/01/ZootopiaHamsters_carousel.jpg
1 like",15,en,watched nhoffman mar hamster totally underrated hamstersmeanbusiness doubletoasted com wp content uploads zootopiahamsters carousel jpg like,2016-03,16
3.5,★★★½,2016-02-24,"★★★½
Watched by Michael Casey 24 Feb 2016
“A dream is a wish your heart makes.” —Cinderella, 1950
The Walt Disney Corporation is a company built upon a foundation of wishes and dreams. Be it a wish to find Prince Charming, for adventure, for a genie’s freedom, a chance to be a real boy or to never grow up, Disney has personalized the American Dream since Snow White sang into that well back in 1937. As animator Marc Davis once pointed out, making those dreams come true, turning… more
4 likes",91,en,watched michael casey feb dream wish heart make cinderella walt disney corporation company built upon foundation wish dream wish find prince charming adventure genie freedom chance real boy never grow disney personalized american dream since snow white sang well back animator marc davis pointed making dream come true turning like,2016-02,50
